textID	Unnamed: 0	text	sentiment	Timestamp	User	Platform	Hashtags	Retweets	Likes	Country	Year	Month	Day	Hour
1efbccc936	 I talked to Kat, that is crappy	negative	night	31-45	Netherlands	17134872	33720	508						
8a768f4305	 un cross them please..I was planning on buying a lambo this summer, next stop,, pitsvillle baby...=people carrier	neutral	morning	46-60	New Zealand	4822233	263310	18						
b9b4e92118	Back at work	neutral	noon	60-70	Nicaragua	6624554	120340	55						
67447c7a51	 babe i`m just **** around!  just bored!  no need to worry	neutral	night	70-100	Niger	24206644	1266700	19						
a0450b3745	_John Sounds like a terrific service. I`m sorry to hear about her mom.	negative	morning	0-20	Nigeria	206139589	910770	226						
d3c0cd9fba	I am freezing	neutral	noon	21-30	North Korea	25778816	120410	214						
70db92882c	 Yeaa I Know She is Smartier Then That, plus She Knows The real Thing Is Better Lol	positive	night	31-45	North Macedonia	2083374	25220	83						
54919bf6ea	 ****, I`d be interested in working with Care2, but I don`t live in SF anymore	neutral	morning	46-60	Norway	5421241	3.65E+05	15						
2ae6fffca5	Good Morning campers, I`m not a happy bear this morning, had an awful dream during the night, & am v worried.	neutral	noon	60-70	Oman	5106626	309500	16						
0a34728a30	Just finished mowing the lawn.	neutral	night	70-100	Pakistan	220892340	770880	287						
cfa90fa221	Nearly ran over a pheasant on the driving lesson  Baws.	neutral	morning	0-20	Palau	18094	460	39						
ba59e4ea3d	 My son would freak for the Falcon	neutral	noon	21-30	Palestine State	5101414	6020	847						
1115490075	_Day26 awww man, its nott	neutral	night	31-45	Panama	4314767	74340	58						
c4df4b1e33	Now I`m all sad because I`ll probably never see Fleetwood Mac.	negative	morning	46-60	Papua New Guinea	8947024	452860	20						
1dbae05df7	 I`m glad you`re little Prissy is doing well. It`s obvious how much you love her w/the treatment she`s getting	positive	noon	60-70	Paraguay	7132538	397300	18						
04d19a025b	watching men n blk 2, wishin all the mums happy mother`s day	positive	night	70-100	Peru	32971854	1280000	26						
df566d4c87	 Hi!good luck for the mtvawards, Im sure you`re going to win!I hope so!I Love your work! ha you speak spanish? take care	positive	morning	0-20	Philippines	109581078	298170	368						
25722484f8	 The sweet Swiss Toblerone does his best to come soon and meet fabulous Rita in Chichester	positive	noon	21-30	Poland	37846611	3.06E+05	124						
94f554867c	Just got a call from my Realtor saying I have another showing on Sunday. No offers yet  but at least there is a lot of interest.	positive	night	31-45	Portugal	10196709	91590	111						
7f5c419a7e	_marris I know. I`ll have to get some soon	neutral	morning	46-60	Qatar	2881053	11610	248						
e3a8728252	 absolutely!  I have a 'his view' section on my site.. I know you`re busy but you are more than welcome to guest post	neutral	noon	60-70	Romania	19237691	230170	84						
333f3d42e2	 aww bless  haha your cute Tom	positive	night	70-100	Russia	145934462	16376870	9						
4e643cc041	i had my chance and blew it, now i have to suffer the consequences..gnite tweeps	negative	morning	0-20	Rwanda	12952218	24670	525						
55bfdcf9bf	 Sorry Mike, was assuming it was music that was missing..I don`t know then.. a mystery..	negative	noon	21-30	Saint Kitts and Nevis	53199	260	205						
564d996422	 hehe - about NZ being the most magical place on Earth.	positive	night	31-45	Saint Lucia	183627	610	301						
3a07e1cf57	playing bejewled on facebook.. **** it i want a higherscore!	negative	morning	46-60	Saint Vincent and the Grenadines	110940	390	284						
29a6fac317	Hehe, wondered wtf star wars day was and why it was the top trending topic. Now I get it.  May the Fourth be with you, also.	positive	noon	60-70	Samoa	198414	2830	70						
4c2cb5387a	god i cant even catch public transport. swine flu is **** house	negative	night	70-100	San Marino	33931	6.00E+01	566						
d0a4b8bc09	what a beautiful day - shame I`ve got to spend it in an office	neutral	morning	0-20	Sao Tome and Principe	219159	960	228						
484373037f	 I`ll be at the new movie showing at the franklin on Thursday night.  several of the SLA faculty will be in attendance.	neutral	noon	21-30	Saudi Arabia	34813871	2149690	16						
b37fa20e4e	 Have a cold one for me, I`m just off to work now	neutral	night	31-45	Senegal	16743927	192530	87						
6dc1aa9db8	 hey Gerardo! (late response) that day i was talking bout forgiving my brother 4 givin me wrong directions! i got way to upset	negative	morning	46-60	Serbia	8737371	87460	100						
ba7df25a0e	 Chrystina Grace Timberlake has a ring to it!	neutral	noon	60-70	Seychelles	98347	460	214						
4178eae6e8	Im off for a bit...tweeet yall later	neutral	night	70-100	Sierra Leone	7976983	72180	111						
d50b0a5b94	 haha I know.  Sorry about all the typos in that last tweet...blehhh.  ps - Because I Said So is sucha cute movie..  awww	positive	morning	0-20	Singapore	5850342	700	8358						
f99a3c423d	Wow. That hurt way worse than i thought it would.	negative	noon	21-30	Slovakia	5459642	48088	114						
5fa63f624b	 NEW FRIEND?? hmmm... tell me more	neutral	night	31-45	Slovenia	2078938	20140	103						
5b1260de70	 the AC tix are actually $20 but the show is sold out.  I`d have to get tix through stubhub and pay up to $70.	negative	morning	46-60	Solomon Islands	686884	2.80E+04	25						
3b26122664	  most name brands have dairy even if it`s called `semi-sweet` or `dark`.  I`ll try to get some in the HelloVeggies Store!	neutral	noon	60-70	Somalia	15893222	627340	25						
b1da216450	3 hours of sleep and a mild hangover = carelessness and the loss of a brand new ipod pouch	negative	night	70-100	South Africa	59308690	1213090	49						
e818eb3851	shop then work time  see yas laterz x	neutral	morning	0-20	South Korea	51269185	97230	527						
3c58b704f2	Just finished down loading AIM6.9 and guess what! I can get updates from Twitter on it!  Message me at: i am katie arttt	neutral	noon	21-30	South Sudan	11193725	610952	18						
0fb19285b2	HEY GUYS IT`S WORKING NO NEED TO WORRY. i have tooo many followers tho ...	positive	night	31-45	Spain	46754778	498800	94						
b8e35a07a2	bout to go to bed... pretty good day for a Monday.	positive	morning	46-60	Sri Lanka	21413249	62710	341						
df8b63c379	_18 i emailed you the link, pretty sad uh?  RIP Jessie Kitty	negative	noon	60-70	Sudan	43849260	1765048	25						
f9752f3768	Might have broken text messages.	negative	night	70-100	Suriname	586632	156000	4						
d760e45546	 Thank you. Keep it down, there`s a good lad.	positive	morning	0-20	Sweden	10099265	410340	25						
914ab55259	_the_BigMan hey! Ive never caught enyone on live before!	neutral	noon	21-30	Switzerland	8654622	3.95E+04	219						
42590d5199	Okay, so twitter suddenly changed, how do I respond to messages now	neutral	night	31-45	Syria	17500658	183630	95						
aa4724b924	: no, I fell and effed my arm up today and now I have to do back drive.	negative	morning	46-60	Tajikistan	9537645	139960	68						
5683fb4e31	I honestly hate what I have said to some ppl sometimes. sorry for makin an **** of myself to anyone.	negative	noon	60-70	Tanzania	59734218	885800	67						
d73e917df5	 ask them what they have done with their lives. be annoying human beings? tell your mama happy mother`s day!	neutral	night	70-100	Thailand	69799978	510890	137						
b3d1523864	 i think you should do it with hannah	neutral	morning	0-20	Timor-Leste	1318445	14870	89						
3555ac7c01	Holy moley! It`s raining cats and dogs here! And I just got snazzified by Min at Salon Mint!	neutral	noon	21-30	Togo	8278724	54390	152						
118e2d6168	Senior ball was hella fun!!!  good night!!!	positive	night	31-45	Tonga	105695	720	147						
a17c16036b	yay that was good umm reggie perrin next.. oh who cares no1`s watching bbc1  lol	positive	morning	46-60	Trinidad and Tobago	1399488	5130	273						
96f3650135	got live last night at our  vid comin soonnn	neutral	noon	60-70	Tunisia	11818619	155360	76						
d528912ba9	:  nice to see you on twitter!	positive	night	70-100	Turkey	84339067	7.70E+05	110						
b3920a7615	nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore	negative	morning	0-20	Turkmenistan	6031200	469930	13						
226df3194c	Yay, watching Supernatural   .. Great way to end a hard day. I miss you Jesse.	neutral	noon	21-30	Tuvalu	11792	30	393						
7ae1f564ce	 - touched a real live Cube in Hamilton. Dealership closed - couldn`t sit in it though	neutral	night	31-45	Uganda	45741007	199810	229						
f1f5baec38	 look at what i said to....someone. actually dont. no, do it. dont. yes. no.yes. no. UGH i dont know.	neutral	morning	46-60	Ukraine	43733762	579320	75						
d05b0f464a	 well.. i dont have to do any resits... lol... so its MY last exam	neutral	noon	60-70	United Arab Emirates	9890402	83600	118						
bbbe1a1a9b	watching Pineapple Express and is seriously thinking that they used real weed in this movie	neutral	night	70-100	United Kingdom	67886011	241930	281						
31b002108e	My neck hurts a lot.	negative	morning	0-20	United States of America	331002651	9147420	36						
8af4011f58	needs to get over this fever grrrrr....	negative	noon	21-30	Uruguay	3473730	175020	20						
55210b6e39	 baha, i`m gonna have to find some!  i dont think we took any D: but i`m gonna find some!	neutral	night	31-45	Uzbekistan	33469203	425400	79						
aeb56209ce	I`m glad someone slept with me last night. My doggy  I would take a picture but I don`t see my laptop.	positive	morning	46-60	Vanuatu	307145	1.22E+04	25						
5026e37179	Kinda doing nothing. Life is boring. I feel like changing my look. Let`s go shopping tomorrow	negative	noon	60-70	Venezuela	28435940	882050	32						
6d6e5c1d96	 i love the game! that`s my show... suuuppper pissed it got cancelled!	positive	night	70-100	Vietnam	97338579	310070	314						
bf580a287e	All ready for work... except my arm	negative	morning	0-20	Yemen	29825964	527970	56						
31d102fb4c	my darling dd says 'my mum is my best friend'... and she told me to tell you all she said that in here too  so I did! love ya moo (jd too)	positive	noon	21-30	Zambia	18383955	743390	25						
4d3c23d2e9	 ok ermm I`ll meet you in the gym at half four then	neutral	night	31-45	Zimbabwe	14862924	386850	38						
3eacf08209	Sun has been making me happy =] Shame about work tonight  x	neutral	morning	46-60	Afghanistan	38928346	652860	60						
b659d14173	i am SOOO mad...yesterday and today...SUCKED!!!so much!	negative	noon	60-70	Albania	2877797	27400	105						
e78f6d920b	good day in the sun... little bit burnt tho... well actualy quite alot  very sore  heh	neutral	night	70-100	Algeria	43851044	2381740	18						
6d6e1944dc	My lucky lucky friend is at a nickleback concert atm  i wish i was there	positive	morning	0-20	Andorra	77265	470	164						
1c25a69c6c	just had a great dinner with my wonderful girlfriend.	positive	noon	21-30	Angola	32866272	1246700	26						
4862263051	 thank you! Marc Jacobs thou ....love limited too	positive	night	31-45	Antigua and Barbuda	97929	440	223						
97fb7ec718	Has finally learned how to think before he speaks. And it works wonders	positive	morning	46-60	Argentina	45195774	2736690	17						
18fbdd718b	Monday morning lying in bed instead of working is great, more bank holidays required	positive	noon	60-70	Armenia	2963243	28470	104						
c7f60af36c	 oh ok thanks	positive	night	70-100	Australia	25499884	7682300	3						
c467f58715	 het there r u finished cleaning your pond? u shouldn`t stay too long u will get all wrinkled up!! kidding	negative	morning	0-20	Austria	9006398	8.24E+04	109						
c8a1dc1f03	 home? where the heck are you? Ima be home so soon! iA!	neutral	noon	21-30	Azerbaijan	10139177	82658	123						
6e059414a2	_Cake just  little stomach bug, nothing serious	positive	night	31-45	Bahamas	393244	10010	39						
e337f23744	 most definitely	positive	morning	46-60	Bahrain	1701575	760	2239						
70fa6e0152	I didn`t get a callback for the play I cried...  oh well I guess it`s back to being a techie..	neutral	noon	60-70	Bangladesh	164689383	130170	1265						
096ed753e9	after 9 weeks it has finally rained - not quite enough yet but more seems to be coming  the garden is very happy about it.	positive	night	70-100	Barbados	287375	430	668						
46cd71439a	 *takes out a $20.00 bill* you can keep the change	neutral	morning	0-20	Belarus	9449323	202910	47						
66dfc52d42	Is leaving in the morning to go to her mommys	neutral	noon	21-30	Belgium	11589623	30280	383						
6647959804	What a glorious week. My best holiday ever I think. I so don`t want to go home in the morning	positive	night	31-45	Belize	397628	22810	17						
0754d96b4a	IN PAIN. my big toe got stamped on during the hokey cokey. it hurts so much! anyone have any suggestions to help with it?	negative	morning	46-60	Benin	12123200	112760	108						
12ceb7565a	 Outlook not so good	negative	noon	60-70	Bhutan	771608	3.81E+04	20						
ace00f13fb	Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy`s accent!! :3 Need $20.00 for tomorrow, new top i want!!	positive	night	70-100	Bolivia	11673021	1083300	11						
15e2731c37	Just got back from Kuantan Had sooooooo much FUN	positive	morning	0-20	Bosnia and Herzegovina	3280819	51000	64						
8628349c27	Well good job to my two cousins that are graduates! Good luck in life!!!  <never wear your pajama pants to school  >	positive	noon	21-30	Botswana	2351627	566730	4						
99e466c1e2	 'If there`s a camel up a hill' and 'I`ll give you plankton' ....HILARIOUS!!	positive	night	31-45	Brazil	212559417	8358140	25						
1e4e4b607e	Oh My God ..  sad day ..	negative	morning	46-60	Brunei	437479	5270	83						
54698d6dd1	EFF THAT NOISE!	neutral	noon	60-70	Bulgaria	6948445	108560	64						
b3cf47c9c0	 That is so sweet!! Have a good day	positive	night	70-100	Burkina Faso	20903273	273600	76						
bd213e5f40	_Im_Chris and i cant get to mine  keep getting an error	negative	morning	0-20	Burundi	11890784	25680	463						
c964730131	 Glad to hear you`ll have your 1st tournament soon. As KSN says, 'We need more practice!'	positive	noon	21-30	Cï¿½te d'Ivoire	26378274	318000	83						
052fbbb0a9	Sat alone whilst jay plays on his phone	neutral	night	31-45	Cabo Verde	555987	4.03E+03	138						
39e873ffd4	my myspace profile is OLLLD NEWSZ i need to editeditedittt	neutral	morning	46-60	Cambodia	16718965	176520	95						
e2c48f0201	Slept in, woke up with an iced coffee, lazed about & went out for a late lunch with the BF. It`s been a sweet little laid-back Saturday.	neutral	noon	60-70	Cameroon	26545863	472710	56						
19cc63aca3	whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML	negative	night	70-100	Canada	37742154	9093510	4						
5d713d947f	 haha it scared the **** out of me.	negative	morning	0-20	Central African Republic	4829767	622980	8						
f180c62405	  I was lucky, my mom paid for everything for me. I`ll take you shopping!	positive	noon	21-30	Chad	16425864	1259200	13						
808aaa8dc6	 Well.... you`re not called comedyqueen for nowt - are you lol	neutral	night	31-45	Chile	19116201	743532	26						
2f43347970	Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.	negative	morning	46-60	China	1439323776	9388211	153						
632ea65f37	 I missed u. Stop defending urself. Your true fans are with u  U`re the best. And for me u didn`t change. -Ur biggest french fan!	neutral	noon	60-70	Colombia	50882891	1109500	46						
79f4e2fe31	 I miss u like cotton candy  <3	negative	night	70-100	Comoros	869601	1861	467						
3cf7d3cbea	stayed home from school today   doctors sooooon.	neutral	morning	0-20	Congo (Congo-Brazzaville)	5518087	3.42E+05	16						
20a2a8c3c8	ALO is so sad and quiet and empty tonight	negative	noon	21-30	Costa Rica	5094118	51060	100						
5875847743	First surprise birthday ever, best night I`ve had in a **** long time!	neutral	night	31-45	Croatia	4105267	55960	73						
15db00c707	 OmG U NasTY	negative	morning	46-60	Cuba	11326616	106440	106						
904af41287	 P.S. Culled a handful, esp followers (spam ones with NSFW links that I did NOT click on). You made the cut though	neutral	noon	60-70	Cyprus	1207359	9240	131						
88fad37761	WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ	negative	night	70-100	Czechia (Czech Republic)	10708981	77240	139						
b2dc9aa460	 I would cry a little. Wait...no I mean, the mechanical army would be -so- pleased to have proper representation. X-me!	neutral	morning	0-20	Democratic Republic of the Congo	89561403	2267050	40						
4c2003055a	Gooood morning!	positive	noon	21-30	Denmark	5792202	42430	137						
e2eaec80b9	Happy Mother`s Day.	positive	night	31-45	Djibouti	988000	23180	43						
e96ef28e55	My cankle is sore.	negative	morning	46-60	Dominica	71986	750	96						
1eabe43846	 I am in Kuala Lumpur. And I know I vanished, haha! I broke up with my last boyfriend, that`s why I`m back!	negative	noon	60-70	Dominican Republic	10847910	4.83E+04	225						
c83acf7a6f	___ haha was it good? i bet it was	positive	night	70-100	Ecuador	17643054	248360	71						
ef2f959764	OH EMM GEE!! QUEBEC IN 16 DAYS. I AM SO EXCITED.	positive	morning	0-20	Egypt	102334404	995450	103						
32ad62e131	Loves using remote access to use my desktop from my laptop.  -- Back from Emerge once again.	positive	noon	21-30	El Salvador	6486205	20720	313						
da15c4b003	_jane   hope yours will go away quicker than mine (10 weeks now and counting)	positive	night	31-45	Equatorial Guinea	1402985	28050	50						
670244dc63	Cinema tonight  it is half the price on Monday ;)	positive	morning	46-60	Eritrea	3546421	101000	35						
38b6b897f4	HMV Shinjuku	neutral	noon	60-70	Estonia	1326535	42390	31						
be346f0d98	Babysitting in the sun and heat. I`m getting lots of freckles	negative	night	70-100	Eswatini (fmr. "Swaziland")	1160164	17200	67						
be8e327d50	tried to swat a fly with my Buddhist magazine... bad karma	negative	morning	0-20	Ethiopia	114963588	1000000	115						
0c37fc95e3	 WHEW!  I`m just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words	positive	noon	21-30	Fiji	896445	18270	49						
00688f0441	Yo somebody`s mother just came to the club dresses like she`s going straight to church after the club! I feel like I`m going to hell 4  @	neutral	night	31-45	Finland	5540720	3.04E+05	18						
1ee78ef6e6	 Where r u Yvonne?? Haven`t seen u in the google groups in a day or so. Miss ya.	negative	morning	46-60	France	65273511	547557	119						
98434ae90d	I wish Saturday Night Fever was on again! I couldn`t stay up lastnite for the whole thing	neutral	noon	60-70	Gabon	2225734	257670	9						
ee55b5844d	I`m all scared and bruised.	negative	night	70-100	Gambia	2416668	10120	239						
520e9b5484	 I think you were dreaming that!  However, my memory does suck so maybe not	negative	morning	0-20	Georgia	3989167	69490	57						
41e9e0fc5d	 just that you`re not here...	neutral	noon	21-30	Germany	83783942	348560	240						
934ac753a2	 Nope, I`m on my way home now.	neutral	night	31-45	Ghana	31072940	227540	137						
b943a19a88	 Aw, that song makes me think of girl scouts.	positive	morning	46-60	Kazakhstan	18776707	2699700	7						
efac7aecb8	 yes I do! I`ll try posting some pics when I can	neutral	noon	60-70	Kenya	53771296	569140	94						
318bade93d	God, i lOVE quizzes. when i get my phone im gonna be on it 24/7 doing facebook quizzes.	positive	night	70-100	Kiribati	119449	8.10E+02	147						
ecc56a776a	 most definitely will!  also, i wanted to say 'perfect time' was my favorite track! it seriously made me tear up!	neutral	morning	0-20	Kuwait	4270571	17820	240						
3c048c6a14	 hey Jess where is Josh??	neutral	noon	21-30	Kyrgyzstan	6524195	191800	34						
0d63dff2e5	 you don`t even care about there, their, and they`re.	neutral	night	31-45	Laos	7275560	230800	32						
1fc3517acb	I wish the weather would be slightly less rainy so I could use the hot tub.	positive	morning	46-60	Latvia	1886198	62200	30						
4ef9dfdd0a	 i rarely sleep.. cant help it   hehe	negative	noon	60-70	Lebanon	6825445	10230	667						
fc0d5427f8	It`s raining  I can`t go out to jogging... I have to do it in my house gym...	neutral	night	70-100	Lesotho	2142249	30360	71						
9f69f15ca6	 what`s the matter?	neutral	morning	0-20	Liberia	5057681	96320	53						
2d6ecef1de	 lol i like challenges  the more impossible the more i want to try!	positive	noon	21-30	Libya	6871292	1759540	4						
6334ad4725	 yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies	positive	night	31-45	Liechtenstein	38128	160	238						
fe9b205b30	soo **** stressed out...I think I could possibly lose it	positive	morning	46-60	Lithuania	2722289	6.27E+04	43						
3266de0475	Currently brushing up on the art and science of selecting good domain names (after having 550 domains the year before with poor results)	neutral	noon	60-70	Luxembourg	625978	2590	242						
ca1d744985	 I can`t go to the grocery store on an empty stomach. That`s trouble! I wanna see ur show but not sure ill get to  let u kno	negative	night	70-100	Madagascar	27691018	581795	48						
81ef3d303f	   Bummer.  I hope it doesn`t continue too long.	negative	morning	0-20	Malawi	19129952	94280	203						
1f163ffa8a	_graham yerrrr sameee haha its the way he plays edward i thinkk mmmm	positive	noon	21-30	Malaysia	32365999	328550	99						
896669ae51	I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won`t be here long.	positive	night	31-45	Maldives	540544	300	1802						
f8393c572a	says alright, alright... I`m going already. Sheesh, well better be off early than late.  http://plurk.com/p/rpbd5	neutral	morning	46-60	Mali	20250833	1220190	17						
87bfbb125b	just took my shirt off and my back is COVERED in blisters  http://bit.ly/vUiXG	negative	noon	60-70	Malta	441543	320	1380						
1738ee7f17	Just read a book called 'Gamer Girl' and it wasn`t too bad.	negative	night	70-100	Marshall Islands	59190	180	329						
41e53f9cb9	 Yo, what happened to my invite?	neutral	morning	0-20	Mauritania	4649658	1030700	5						
d948eb5d1e	 Oooommmmggg, you probs will, too busy to slay properly for a while  Hopefully I`ll stay ahead doing 1 task a week!	neutral	noon	21-30	Mauritius	1271768	2.03E+03	626						
c9c0e975c0	A short 5.25 hours left to go at work	neutral	night	31-45	Mexico	128932753	1943950	66						
f3e83b7d22	 I am thinking about reading that too! She is talking about it on the View too! Not that you miss it often	neutral	morning	46-60	Micronesia	115023	700	164						
60b050c72a	i need a good idea... FAST!	positive	noon	60-70	Moldova	4033963	32850	123						
7037789f98	you`ve got to read it downwards for it to make sense.	neutral	night	70-100	Monaco	39242	1	26337						
1c66900f85	Yesterday and today was my weekend....back to work 2moro!	neutral	morning	0-20	Mongolia	3278290	1553560	2						
02aa2d95ca	 im doing that **** right now ... im on vacation and you got me workin	neutral	noon	21-30	Montenegro	628066	13450	47						
69728f3226	starting twitter	neutral	night	31-45	Morocco	36910560	446300	83						
3563567f97	 Where`d that ? come from? No pup for now. But certainly in the near future. Maybe a beagle. It depends. I do muss my fatboy.	neutral	morning	46-60	Mozambique	31255435	786380	40						
e19f77eaf8	 until I break up with you via a 27 second phone call	neutral	noon	60-70	Myanmar (formerly Burma)	54409800	653290	83						
c3e4e319b8	I don`t wanna work tonight	negative	night	70-100	Namibia	2540905	8.23E+05	3						
d2be8d7fd4	 also happy mother`s day	positive	morning	0-20	Nauru	10824	20	541						
e57eafee65	 Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****	positive	noon	21-30	Nepal	29136808	143350	203						
a42e148220	It`s such a romantic novel!! I cried in the end  Now I`m going to bed. I`m so tired.	neutral	night	31-45	Netherlands	17134872	33720	508						
f5e5205d2e	 You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up.	negative	morning	46-60	New Zealand	4822233	263310	18						
96a8112f12	 it`ll be close, but hopefully they can figure it out  they`ll be eating nothing but those cookies for the week tho.	neutral	noon	60-70	Nicaragua	6624554	120340	55						
b9cb67bd1c	****, I Burned My legs  !x	negative	night	70-100	Niger	24206644	1266700	19						
18219a326d	 Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*	neutral	morning	0-20	Nigeria	206139589	910770	226						
306795507a	and to james`s we go!	neutral	noon	21-30	North Korea	25778816	120410	214						
4e05652b8c	Time to play the drums	neutral	night	31-45	North Macedonia	2083374	25220	83						
d24bdd2844	 I agree, however I can`t sell  until I`m a full brick & motar store...  soon though hopefully	neutral	morning	46-60	Norway	5421241	3.65E+05	15						
1b4612b286	I have a job at camp!!  Only downfall? No midnight showing of Harry Potter for me	neutral	noon	60-70	Oman	5106626	309500	16						
ac75f9e59f	eating lunch. then school	neutral	night	70-100	Pakistan	220892340	770880	287						
7a5e6a6349	There is ALWAYS one JOYKILL in the crowd!    haters!	negative	morning	0-20	Palau	18094	460	39						
bd115d950b	My brother is making banana shake. Yesterday he made mango shake. He`s our shake guy.	neutral	noon	21-30	Palestine State	5101414	6020	847						
a875ccc879	The work got me back.100 percent monday feeling	neutral	night	31-45	Panama	4314767	74340	58						
70d2e5add2	 If u don`t win u can always roll on my pass lol, I don`t have anyone to take	neutral	morning	46-60	Papua New Guinea	8947024	452860	20						
943b1558e1	 Let me guess.... Antiques & Collectibles?  Anywhere else you`d like to be?	neutral	noon	60-70	Paraguay	7132538	397300	18						
252a0078c7	Finally, a beautiful, sunny day in Atlanta. Too bad I`m stuck inside working...	neutral	night	70-100	Peru	32971854	1280000	26						
f245456ba5	thanks iPhone, you kept me up till 1 am. ****.	neutral	morning	0-20	Philippines	109581078	298170	368						
e9c03baff9	 I`ll be sure to	neutral	noon	21-30	Poland	37846611	3.06E+05	124						
5865232bd7	 well, my question is on your blog post	neutral	night	31-45	Portugal	10196709	91590	111						
a16f652927	OMGosh! it`s 79 degrees and I`m sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!	negative	morning	46-60	Qatar	2881053	11610	248						
acf7eddf2b	 ****. You could have just called or told me in person. You didn`t have to humiliate me in front of the whole twitterverse.	negative	noon	60-70	Romania	19237691	230170	84						
da39cbf3e8	_jlh LOL That`s a special kind of magic, though! ;)  And did you see the special on Discovery?  They think Nessie died.	neutral	night	70-100	Russia	145934462	16376870	9						
3d054d1072	 :o And I missed it? And I`ll miss the rpt 2mrw  Oh well there`s youtube sunday I guess. Thanks Andrew	neutral	morning	0-20	Rwanda	12952218	24670	525						
e4891b511b	Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.	negative	noon	21-30	Saint Kitts and Nevis	53199	260	205						
da37487780	 WILL DO!! (of will did?? lol ) great episode	positive	night	31-45	Saint Lucia	183627	610	301						
be78fe3df4	fully inspired to write a song.	positive	morning	46-60	Saint Vincent and the Grenadines	110940	390	284						
a30a9b4003	 Though it was a cold that would go away, turns out it`s a sinus infection that just keeps getting worse and worse by the day.	negative	noon	60-70	Samoa	198414	2830	70						
ad0dd05c20	 ali, just like you do!!!   have such a wonderful sunday!	positive	night	70-100	San Marino	33931	6.00E+01	566						
f347bda133	will be working at 7/11 this summer	neutral	morning	0-20	Sao Tome and Principe	219159	960	228						
861f5b2008	Just used my last DVD-R for the Windows 7 ISO. Next batch will be Lightscribe dicsc - I want to see how that works	neutral	noon	21-30	Saudi Arabia	34813871	2149690	16						
27e3a4acfe	 Is it true that you love brazil more than australia  nitey	positive	night	31-45	Senegal	16743927	192530	87						
8628c6df3d	Gettin ready to hit up the mall w/my mom & Jayden!  DO ALL THINGS W/FAITH!!!!	positive	morning	46-60	Serbia	8737371	87460	100						
fd871c70ad	 What`s the focus of your Sunday 4e game?	neutral	noon	60-70	Seychelles	98347	460	214						
f525424cfe	i ate too much ice cream and curly fries	neutral	night	70-100	Sierra Leone	7976983	72180	111						
f3afc03b4c	  I`m trying to get myself moving this morning!	neutral	morning	0-20	Singapore	5850342	700	8358						
103c6425c9	_beag     I hate cat pee.	negative	noon	21-30	Slovakia	5459642	48088	114						
6fbd9f3ae7	LAST CALL!!	neutral	night	31-45	Slovenia	2078938	20140	103						
ca8ae20678	valium makes you feel goood. i need more. i can`t fall back asleep. i want my mommy	neutral	morning	46-60	Solomon Islands	686884	2.80E+04	25						
cb349ee334	 http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!	positive	noon	60-70	Somalia	15893222	627340	25						
e5d88bca69	 jia you !	neutral	night	70-100	South Africa	59308690	1213090	49						
63d6ff064f	after 11 months....back to twitter again	neutral	morning	0-20	South Korea	51269185	97230	527						
df9709f719	dammit.  I need new cupcake tins	negative	noon	21-30	South Sudan	11193725	610952	18						
0828b1848f	ahhhh, very sad	negative	night	31-45	Spain	46754778	498800	94						
3f6bf57365	 Well, I`m glad I`m not the only one! Mine`s so bad I`m having to resort to pulling out the old hairband disguises...	neutral	morning	46-60	Sri Lanka	21413249	62710	341						
e1b0bb3509	 Didn`t even reply to me about how old you are tomorrow?	neutral	noon	60-70	Sudan	43849260	1765048	25						
2d8d4624f2	 Im pleased hun	positive	night	70-100	Suriname	586632	156000	4						
84ba2c6195	 HEY HEY ready to come to oklahoma?	neutral	morning	0-20	Sweden	10099265	410340	25						
eff38f3689	_liden Thanks for the follow Tove!	positive	noon	21-30	Switzerland	8654622	3.95E+04	219						
fc2a587094	 Have a fantastic time in paradise and drink a few Margeritas for me	positive	night	31-45	Syria	17500658	183630	95						
3e5c571a1a	It`s raining and I`m outside without an umbrella.	neutral	morning	46-60	Tajikistan	9537645	139960	68						
cc7e3d0e3f	that little girl on BGT  omggg, how can people not feel sorry for her?	negative	noon	60-70	Tanzania	59734218	885800	67						
3ed3cffe21	yup, def swine flu. I think it was the sausage.	neutral	night	70-100	Thailand	69799978	510890	137						
d31f0597f5	 That`s tonight?! Cool	positive	morning	0-20	Timor-Leste	1318445	14870	89						
